listing_id,id,date,reviewer_id,reviewer_name,comments
786506,504483826,2019-08-07,78020427,Liz,Really lovely hostel! Super affordable for a SF trip.
13602723,360475506,2018-12-20,61099853,Inès,Great place- really comfortable. Kate and her husband were very welcoming. Would definitely stay here again!
14538591,141337844,2017-04-02,27503642,Alejandra,The location is great. It is very close to ocean beach as well as public transportation making it very easy to get into the main attractions of the city.  It is also steps away from Golden Gate Park which could take days to stroll through. Paulina and Ashley were very receptive and available when any issues came up.  The main issue is that the unit is directly below a common area of the main house which probably has hardwood floors. There was constant noise between 7 and 9 AM and you could hear everything from people running up and down children crying and what I assume were dogs running back-and-forth and things being dropped on the floor.  If you are trying to sleep in it will be impossible unless you are a very deep sleeper. I would recommend this place if you are on a budget and are only going to be there for a couple of nights otherwise look elsewhere. 
470686,37913812,2015-07-11,37407190,Thomas,This was my first Airbnb experience. It was great. I was only there to sleep and shower. The few minutes I saw Hao he provided useful advice about the city. I would definitely rent from him again.
10418322,452294364,2019-05-12,196839896,Calvin,The host was very accommodating the room was designed well and the location was ideal.
34228309,517824692,2019-08-25,121770072,John,Jordan’s place is fantastic! It is on the top floor on a beautiful quiet street in Pacific Heights with great light and views to the south. The rooms are spacious and beautifully decorated formal but comfortable. The kitchen is huge and well equipped. The house was spotless with nice and thoughtful amenities. The private entrance leads to a fairly steep staircase so guests need to be ok with that. Overall a perfect stay - great location lovely home gracious hosts.
3441517,279140331,2018-06-19,44911833,Sean,Judy was a great host. We were met upon arrival and given fresh bagels and coffee. Judy was great at explaining the apartment amenities and has a real passion for San Francisco which comes across when she gives advice of places to see and where to eat. The apartment itself is out of the centre of San Fran but Uber is a great cost effective way to get around. Would definitely recommend Judy’s apartment for a stay in San Francisco.
9605720,209721697,2017-11-05,65985739,Andrew,This place has the most amazing view -- it's really unbeatable for San Francisco. the pics are an accurate reflection of the flat. I love being in Chinatown as well -- I like the feel of the place.  This is a very central location and you can reasonably walk to a lot of the city from here --- of course public transportation is also quite easy in San Francisco.  I enjoyed using the Miele coffee machine the flat is nicely appointed and very comfortable.  The best of all is sunrise -- to watch the light slowly creep over the city is quite a site from this elevated position. You can clearly see Alcatraz the Bay Bridge Coit Tower and the Transamerica building. Check in was simple communication with Adrian was easy although I really didn't need anything because instructions were clear. I would definitely stay here again.
12905538,572015008,2019-12-01,22695206,Rachelle,Freya’s place fit all of our needs perfectly! The beds were very comfortable. The kitchen was well equipped and had a lot of condiments. The notes around the house were really helpful so that we knew how everything works.  We also were happily surprised at how close it was to the beach. We enjoyed watching the sunset and the surfers. Freya’s communication was great and she responded to our messages right away. We can’t wait to stay here again!
13978938,166757304,2017-07-04,45824239,Richard,Comfortable clean spacious and perfectly located.
20695687,491141020,2019-07-19,50367737,Lani,Tyler's home was a breath of fresh air after staying in a hotel in downtown Union Square. Slightly far distance wise from the things we wanted to do but Mission is close for food and night life if you don't have a car
25808640,510229979,2019-08-15,270869824,Santos,"Stay HereNo need to look elsewhere!!!!! Host is great and made us feel at home.

Pro:
1. Location
2. Value
3. Parking the hosts ensures you have enough space to park right in front of his house.
4. The outside area in the back this space is amazing to go and decompress after the overload the city places on your senses. 
5. The View from the back patio area you gotta see it!
6. Amenities( washer & dryer coffee maker and fridge)
7. Nights are fresh no discomfort due to temperature.
8. Safe! 

Con:
1. None

Notes:
1.Do not expect a sound proof space."
1785463,553655415,2019-10-24,300845381,Valentine,Lulu's house is wonderful very well located and full of great people. She's an amazing person and hostess and makes sure you have a fantastic stay. My bedroom was beautiful and really comfortable perfect to have some rest after a day of visiting SF. My best Airbnb experience !
16335125,238733567,2018-02-26,50341204,Iris,Wonderful place! Close to everything~
727866,55225235,2015-11-29,32759494,Trisha,This was my first time using airbnb and Kevin & Esther couldn't have been more welcoming!! They are genuinely good hearted people ❤️ Their studio was relaxing beautiful and wonderfully located. I had no trouble finding parking in their peaceful neighborhood. My only regret is that I didn't plan to stay longer. I would definitely stay here again! 
29062428,560437329,2019-11-06,108061203,Maddison,Great stay
2665028,71030969,2016-04-23,33865061,Geraldine,I stayed at Jon's for 4 weeks and had a very comfortable and overall great stay. Jon was extremely attentive with anything I needed and catered to any requests I had. He responds very quickly so you always feel very well looked after. I felt at home here and loved the location probably the most being surrounded by so many great cafes and restaurants. I felt very safe too being on my own the neighbourhood has a great vibe & atmosphere. His space is large with lots of natural light plus an added bonus of the balcony off the living area. Kitchen and bathrooms are great modern & clean with necessary cooking utensils. He has free wifi which is obviously very helpful too. I was too busy with work to enjoy the rooftop but it's a great space also with panoramic city views. I would highly recommend staying here you won't be disappointed. 
164207,2424904,2012-09-26,3499718,Serena,Phil is the perfect host- thoughtful interesting and with tonnes of local knowledge. The room was great with loads of guidebooks and leaflets towels and loads of useful items like a hair dryer and tablet to help with online bookings etc. 
17408793,171731896,2017-07-18,1261168,Richard,Peter's apartment is in a great location; near transit and close to Ocean Beach and Golden Gate Park. The apartment has all of the basics you need and is clean and comfortable.
9837993,280674881,2018-06-23,173351250,Isabelle-Anne,Very lovely apartment easy access clean and quick response from Donald.
19180222,202756024,2017-10-12,102714522,Julian,Great stay with great hosts! If I am in the area in the future will definitely try to stay with them again and can wholeheartedly recommend to others.
5068486,519501757,2019-08-28,10301270,Massimiliano,This home is the top I can imagine for visiting San Francisco: amazing in a very nice neighborhood close to public transports with a very nice garden. It’ very well organized and with all the stuff you may need and even more. Karen left in the house all kind of food you can need for breakfast  It isn't just a stay it is really staying at “home”.   You can find all the information about S. Francisco and Karen is so helpful if needed. All that books in the shelves are something that help you to feel confortable in it.
3123536,45290910,2015-09-01,32540097,Hanna,"We had a FABULOUS experience at Lanalee's! She took care of me and my family in a way I never had expected. My 6 month old daughter now have a new aunt and we have new friends :) 
The room is very nice with comfy bed and wonderful view we also really appreciated that it was so big. The area is nice and felt very safe. 
You can really feel like you're at home when you are here! 
I want to go back to SF soon again mostly to catch up with Lanalee! "
3182798,70803288,2016-04-20,1547910,Myra,I booked one of our contract engineers at Edward's Yacht and he liked it a lot! 
713877,347743082,2018-11-11,16194406,Emmanuel,"We spent a wonderful stay in Stacey's appartment. It's a great and quiet  location close to stores and public transport. 
Stacey's advices were very useful"
6272816,139496760,2017-03-25,71219470,Long,We had a pleasant stay at Praise's apartment while exploring San Francisco. The place is a short walk to public transportation and getting to downtown SF is under 20 minutes. It is in convenient neighborhood with some great restaurants nearby.
23522934,407311581,2019-02-01,51191407,Heo,It was nice place.
4033038,508341634,2019-08-12,260608417,Stephanie,We had a wonderful family weekend in Simone's home. We played chess we grilled on the BBQ and we easily accessed public transit and delicious local restaurants. We loved it! We highly recommend Simone as a host as well as this location for a family trip to San Francisco.
13796921,548473082,2019-10-17,2113984,Cormac,Nice compact immaculately tidy space. Friendly welcome when I arrived.
13293285,231512818,2018-02-01,170631820,Leonardo,Very nice place we have a wonderful time!
18550910,483672468,2019-07-07,12962850,Amelia,Joe's place worked out really well for me and my travel partner. Check-in was super easy and the apartment was spacious light filled and immaculate. It was very close to a very active part of Haight Street which worked out well for us too. I also enjoyed talking to Joe about urban planning and history in the San Francisco!
3043102,295987414,2018-07-24,1463301,Deidre,Jed's place was amazing!  Two blocks away from the beach and park.  Easy walk to public transit.  The place is open and airy and neighborhood is safe with lots of cool restaurants down the street.  Jed is a great host!  You need to stay at his place when heading to San Francisco!!!  Yay!!
15733592,120091663,2016-12-07,9979843,Slawomir,This place has everything that I needed full kitchen a lot of space for sleeping and eating as well as a desk for working. Dave is a great host very responsive and helpful. Location is great in the heart of North Beach and at the same time insulated from all the activities due to the location at the end of the closed street. Great value and surely a place I would like to stay in again.
4417901,50049820,2015-10-08,45689895,Karin,Nice place and helpful staff. Breakfast allright but not awesome. You hear your neigbhours.
17812931,240364126,2018-03-04,151121127,My,Staying with Marie was great! Her breakfast was amazing. A cozy and homey feel.
12835527,277606005,2018-06-16,180276728,Hannah,Das Apartement ist sehr schön und gemütlich eingerichtet. Es ist alles da was man braucht. Die Gastgeber sind sehr nett und hilfsbereit und haben gute Tips parat. Die Lage ist in einem schön gelegenen Stadtteil und man kommt schnell mit Bus und Bahn überall hin. Wir können dieses Apartment nur sehr empfehlen. Viel schöner als in einem Hotel.
12515810,193730450,2017-09-14,27554005,Emma,Great location! We were here for a business trip for a few days and this was a perfect spot to get to where we needed. Easy to find. Nicely designed. Quiet part of town. VERY clean. The only negative is the parking (which we didn't find a problem but others may); one hour parking during the day on the weekdays and there wasn't any A/C which is common in the bay area so it was expected but we had to open the window at night which made me worry because we had very expensive gear/equipment with us. Otherwise incredibly easy check in with a key lock there's a market next door so you can grab anything you need and great food nearby. Would stay here again!!
884770,11404861,2014-04-01,5431556,Julia,Great host good location. Overall I had a great stay at Sandra's place in Russian Hill!
5253439,132381986,2017-02-17,57884272,Eugene,"Duncan was an amazing home with great Intel on the Mission district and all its gems.

During my stay here I met about a dozen new people and all with great stories as this is a perfect setting for travellers looking to meet others. 

Roux is a friendly dog who stayed awake with me during late hours when it got quite and is totally lovable. 

If you want a friendly stay in the middle of the lively city this is definitely the place!!"
4463165,54446608,2015-11-20,27896141,Mike,Quiet comfortable great location. Valerie is a gracious host!
13815533,251872005,2018-04-08,20289245,Sandi,We really enjoyed our stay. While this is not in the center of the city it is within walking distance of the beach and close to Golden Gate Park. Beautifully appointed and peaceful.
2046807,37697054,2015-07-09,15873407,Janet,Kevin was a great host and the place was perfect. He was very quick to respond with any questions and the use of the garage space for our rental car was an added bonus. The space is basically just like having your own hotel room. It was very clean and comfortable. It is so close to so many amazing restaurants that it doesn't even matter there is no kitchen. It's the perfect spot for a short stay in San Francisco. Definitely recommend this place!
8172628,332610914,2018-10-05,93788562,Sion,Susan is the one of the kindest most considerate people that we have ever met. We spent a few days at Susan's place and it was a very pleasant and comfortable experience. She went out of her way to make us feel at home. The location is great as well and I highly recommend Susan's place for any future SF trips.
545585,31055708,2015-05-01,30311080,Ryan,Much thanks to Jose for the hospitality and use of the beautiful Nob Hill condo.  Everything was perfect.  The condo is in a great location to get to just about anything in the city and has fantastic views!
4949779,120947977,2016-12-12,85020356,Guilherme,It was my first experience with airbnb. Before arriving the house I was a little bit worried to stay in a unknown place.  However my first airbnb let me so surprised positvely! Maryam was lovely and make me feel in my ouwn home. Ambrish was very helpful and always ready to offer fast solutions when I needed. The house is very clean and silent.  There's a beuatiful  terrace outside with   trees and plants. Other gests  I met was so polited also. My room was big and there was frigobar and heater.  Thus I have to give congratulations to them and thanks for everything they have done for me.  Moreover I hope to see them again in Brazil ou USA.
20155597,226616468,2018-01-11,8384161,Isaiah,Great location apartment and host
878935,288433486,2018-07-09,27288797,Laura,Wonderful space in a great neighborhood. The host was helpful kind and simply amazing!
27260835,331124867,2018-10-01,26816597,Claudia,"Great location near Ocean Beach. Lots of cute restaurants and bars nearby. The studio was clean. The bed was rather hard-I would add a memory foam mattress topper. Note in the picture there is just one small upholstered chair for relaxing. The accessible backyard looks cute and inviting from the window but when we went out there to eat a sandwich let's just say that the dog had made several ""visits"" and the yard had not been cleaned up. On a positive note when I let Joya know that the brand new air mattress had failed to stay inflated for more than a couple of hours she was kind enough to offer me a refund as compensation."
21650740,568793758,2019-11-24,20060479,Taylor,Very clean space very helpful host!
640352,21326268,2014-10-14,1776844,Matt,"We rented Jessica and Steven's place to use as a workspace to launch a new product over a four day period. 

We had a great stay and the couches kitchen and shower were all amazing.

I'd definitely recommend the space for offsites with teams or for startups looking for a hacker house for a weekend."
1931788,301205362,2018-08-03,1673709,Rob,Great location pleasant host easy check in!
786492,475790123,2019-06-24,74520730,Paul,Wonderfull place & team ! Do not hesitate to stay a bit here and enjoy the great location and ambiance here
4105892,232857010,2018-02-06,16263212,Yuge,Skate and Jeannie's place is truly one of a kind. The house has the most beautiful backyard where you'll have access to a view of San Francisco's magnificent skyline. The rooms are very clean and stylish. Skate and Jeannie are warm and responsive. One of my best Airbnb experiences!
1421937,219537452,2017-12-17,37910656,Jennyane,This was my second stay at Dee’s house. It was a whirlwind of a trip (only two days!) but Dee made our stay very pleasant and comfortable. Everything was on point (i.e. booking process checking-in communication with Dee amenities local tips etc.). What you see is what you get! We are so glad that Dee’s Airbnb room (booked same room as last time) was available for the trip. Merry Christmas! Happy travels!
4387067,96620687,2016-08-23,57900284,Ashley,The hosts gave us recommendations on restaraunts and attractions that we found very helpful. Let us leave our bags when we arrived early and made our stay very enjoyable. 
13857866,98703897,2016-09-01,13787516,Colette,Great space in a prime location to explore the best parts of the city. Kate was hospitable and responsive and her local tips were helpful and spot on. 
4022990,127732019,2017-01-20,74407856,Alessandro,Clean place. Very nice neighborhood and convenient location
1919372,78881586,2016-06-09,5906696,Holly,Art was a perfect host. He was easy to communicate with and made arriving at his home easy and effortless. The studio is in a great location — super close to some of my favorite restaurants cafes and parks. His space is really clean and looks just like the photos. It had everything I needed for a work trip and I hope to be able to stay here again in the future!! 
33534825,484337820,2019-07-08,41486046,Brent,Great spot
23712427,437446519,2019-04-14,224977984,Olivier,Top emplacement pour visiter SF et très bonne ambiance dans le airbnb ! merci
23567834,366544516,2019-01-02,213056630,Miho,"We had a wonderful stay. This house is very clean and has basic daily necessities. We enjoyed cooking in the kitchen.

Terry cared about us and replyed to me so I think he is very reliable."
5696895,132068621,2017-02-15,7027389,Tone,Room was great. Like having a skybox that overlooked SF. Very simple but perfect for what we needed.
4902729,229465843,2018-01-23,1780456,Isamar,Good location!
29924753,510187037,2019-08-15,130763298,Andreina,Nice and comfortable place to stay for a visit to San Fran. Host was helpful and responsive. Close to transportation and it’s a quick ride into downtown.
24463,159115263,2017-06-09,2168371,Isaac,Such an incredible view apartment and host. Highly highly recommend. Cathryn was friendly and engaging and her place has all the amenities that you could need. It was pretty easy and cheap to uber places and nice to come back to after a day of work or sightseeing. Plus her balcony gives you the perfect view of Karl the Fog!
2948159,286239736,2018-07-05,184110111,Judy,This condo is wonderful.  It is centrally located so easy to get to all the sites.  The view was absolutely beautiful when the fog cleared.  It had everything we needed for a great stay.  It was nicely decorated clean and spacious.  
748256,35683348,2015-06-21,5412773,Mellisa,Great room great amenities great condo! Michael and Yesica's home is absolutely beautiful from their custom lamps to their collage canvases of their different vacations. We met Yesica upon arrival and we were able to drop off some stuff before official check-in. She was very helpful and provided us with directions to BART (very close) and suggestions for things to see and places to eat. We met Michael briefly and he was welcoming and friendly. Because of our busy schedules we were not able to spend much time in the condo aside from sleeping but there's a nice living room area to relax and watch TV and roof access. Overall a great stay and I would stay here again!
39418,54306251,2015-11-18,29539327,Melissa,This is a great option for anyone looking for a quiet place to stay with easy accesss to public transport. There are many dining options within walking distance and downtown is jst a short BART ride away. Therese and Nelson were wonderful hosts and made me feel very welcome during my four month stay here. I highly recommend this apartment and this neighbourhood. It has everything you need for a short or longer stay.
2948159,163983358,2017-06-25,51257334,Bill And Sue,Stefan's apartment was very nicely decorated comfortable and clean. Stefan was a great host and was extremely accommodating. The apartment has nice views of the city below. Thanks for an enjoyable stay. 
5094146,28536883,2015-03-25,2321786,Sean,"Abhay was a great host... and his was a warm and welcoming home. The apartment itself was in a great safe neighborhood and I really enjoyed Abhay's friendly dog who was affectionate (and surprisingly quiet and well-behaved given how happy he was to see me).

The apartment was extremely neat and as a person who is interested in good design I felt very appreciative of the details and decorations of the house which felt both comfortable and aesthetically pleasing.

The keyless door entry system was the best I've used on Airbnb... very easy to come and go."
8030646,450576938,2019-05-09,109872613,Charlotte,The bed was SO comfortable and Kurya the cat was lovely and friendly. There’s a chalkboard in the common area with some chalk for guests to use which was a nice unique touch
1206184,234154877,2018-02-11,107551594,Kevin,Easy checkin and great location.  Separate rooms for tub/shower and toilet is also a plus
13669721,168936793,2017-07-10,64954727,Terri,What delightful hosts and an exquisite home to spend an entire week in SF for our daughter's wedding. The house is immaculate with everything you need for a delightful stay. We hosted a dinner for 5 where we cooked the entire meal in the kitchen. Another meal was catered but we were able to host 11 with the owner's approval. Our last dinner in the home we hosted 7 of us comfortably in the dining room with pizza from Gialini's in Glen Park. With an incredible view my 83 year old mother was not able to negotiate the hills for the mile walk into Glen Park but Uber provided easy transportation back. This was the best experience we've had with Airbnb!
4948340,254707821,2018-04-17,149071991,Daniele,L'abitazione si trova in una buona posizione (circa 30 min di autobus dal centro) in un quartiere con tutte le comodità (bar ristoranti negozi...); tuttavia la casa benché pulita è molto vecchia e senza riscaldamento quindi non proprio accogliente. Vanno riconosciute comunque a Budi la sua gentilezza e disponibilità ed il fatto che a quel prezzo difficilmente troverete di meglio a San Francisco.
5852066,135679103,2017-03-05,14547332,Bruce,Had a great stay with Paul.  Very clean and a great location.
4532551,33222696,2015-05-26,26481537,Rita,"We were visiting San Francisco for our daughter's wedding and this was our first experience using airbnb.  We'll definitely do this again!  Donna was great communicating with us both before and during our stay and made us feel very welcome.  The apartment was beautiful with lots of light clean well appointed with everything we needed quiet very convenient to shops etc. within walking distance and very close to the ""J"" for public transportation.  We also enjoyed the courtyard watching the (outside) cats and the birds at the feeder."
39501766,569203448,2019-11-25,8866809,Frank,The house is very nice and inside is al new the room is clean and the bed is sleeps very well (new).
18615032,241101489,2018-03-07,24683556,Kendra,Loved staying here! Clean spacious (for the city) spot that was located walking distance from many wonderful places. Would stay again!
6505426,99927186,2016-09-06,30412579,Jessica,Communication leading up to the trip was easy and the space was wonderful - super cute decor neat and functional. We stayed with our friends who stayed in one room while we slept in the other. There was just enough separation between the two spaces for a balance of fun with friends and privacy. The neighborhood was also great - a quick walk to many brunch spots that we enjoyed both mornings we were in town. Thanks for the great stay!
8051735,53422655,2015-11-08,4755601,Heather,"Angeline was a great hostess! My husband and I along with another couple stayed at the house and there was plenty of room for all of us. The house is in a great location  minutes from restaurants coffee shops grocers  walking/biking trails beach etc.

We had one technical issue with the heater while we were there on the first night and Angeline was there within minutes to have it fixed. "
2272343,276785987,2018-06-14,189445139,Deborah,Great place to stay - convenient clean and comfortable.  Super vibe and atmosphere as well.
4948340,175386172,2017-07-28,141741839,Jacob,It was a great location. Budi made check-in/out very easy. Also he is a very nice person.
2455325,56705641,2015-12-16,39289818,Tina,The apartment was nice and I loved sitting in the window seat and working on my laptop.
4782281,87988138,2016-07-22,8555613,Sachin,The apartment is clean and conveniently located. The description and the pictures on the page are accurate. Daniel was prompt with his responses. He was helpful and made our stay very comfortable. 
4909117,332187843,2018-10-04,30752661,Leen,Ok hotel in poor neighborhood
2088622,9510776,2013-12-31,9779558,Jungmin,Far from downtwon except this everything was perfect! Super adorable peolpe quite clean and cozy room. I was almost left my flight she even asked to her freind to take me airport!
2564006,22133402,2014-10-31,14797107,Ola,This is a great apartment at a great location. Patricia is also a great host and the restaurant tips she gave us was really good.
11183089,548066160,2019-10-16,1468379,Emily,Really happy with my accommodations! Spacious room was really clean quiet and walkable to everything.
23173614,358535533,2018-12-14,168910267,Sebastian,Excellent host excellent room
581216,283388567,2018-06-29,21080411,Paul,"This is a great location. We walked to the warf area each day ambling through Fort Mason and drinking in views of the bay. 

We have been to many places where shampoo and toilet paper and salt were either not provided or in seriously limited supply. Not here great amenities including most spices anyone could want nicely scented body wash large bath towels etc. etc. Even coffee and filters.

There were three young boys (11 12 and 13) with us and the space worked perfectly."
8974563,225522923,2018-01-06,128630139,Brian,Craig was very helpful via text. We weren't able to see Craig until the last day but yet still Craig's ability to keep in touch via text give parking suggestions and being open to communicate made the stay really easy. This is a great place in a wonderful neighborhood close to a lot of fun things.
13083682,427062450,2019-03-22,234321906,Xavier,It's a great stay with Lyle and the  next GDC I'd love to come back here.
18841477,529394295,2019-09-14,3954637,Augustin,"Hi Beverly
many thanks for a great stay at your house. I love the house style and the views and lights are really exceptional. Every details is very well thought out and i wish i could for 3 months rather than 10 days!
best wishes and many thanks
Augustin from London"
7987618,96021161,2016-08-21,26468797,Maikel,Very warm and caring host who makes you feel right at home! I would come back in a heartbeat.
748222,552527833,2019-10-21,107291182,Steven,Great place extremely clean and nicely furnished!!!
3811916,73438233,2016-05-08,2618387,Christopher,Amanda made us feel very welcome and her flat was exactly what we hoped!  The little kitchen worked great for making breakfasts and the bed was very comfortable.  She was also very helpful with our departure: she let us leave our bags there and even keep the key well after checkout until it was time to leave for the airport.
2496086,73666085,2016-05-09,23355598,Susan,Victor hosted us so well. His home is clean and convenient to both the airport and downtown SF.  We enjoyed our days in SF. 
4093967,186179069,2017-08-23,37215185,Dana,Das Haus von Jeannie und Skate ist ein atemberaubendes Kunstwerk! Es gibt jeden Tag etwas Neues zu entdecken. Sie haben sich so viel Mühe bei kleinsten Dingen gegeben. Die Aussicht auf San Francisco war einmalig. Empfehlenswert ist den morgendlichen Kaffee auf einen der verschiedenen Ebenen im Garten zu sich zu nehmen. Skate und Jeannie waren immer für ein nettes Gespräch und super Tipps offen. Danke für alles wir haben uns wie Zuhause gefühlt! Gerne kommen wir wieder!
6529234,139497306,2017-03-25,114074436,Dominique,I stayed with my 15 year old son at Adrian's place and we loved it! The studio is very comfortable and clean in a quiet neighborhood close to the park and also close to the bus line. Adrian left coffee tea milk cereal and fruits for us to enjoy the first morning we really appreciated that! Everything was perfect! I highly recommend staying there!
5904305,349221209,2018-11-16,67599662,Sarah,Sebastian was a great host.  I appreciate his streamlined check-in. The room was clean and bright. And the apartment was well located. Highly recommend.
19292950,212639651,2017-11-18,7728401,Emily,This is a wonderful spot!!! Highly recommend.
17795712,290066617,2018-07-13,155053221,Natacha,Bel appartement à SF un peu loin du centre mais calme la nuit
6120540,495882089,2019-07-26,212395629,Shan,Not my cup of tea. That said it is not a bad place at all and is hosted by the kindest person ever - Pam. Despite being late she was always up to help and went the extra mile by doing my laundry! Perhaps I prefer places that are more modern. The wifi can lag if you close the door to the room. All in all great place!
26566885,527378247,2019-09-10,109229260,Matthew,Cozy room good location and a VERY accommodating host. Went out of her way to ensure I had everything I needed while in town for business. Thanks!
21730409,476233615,2019-06-25,12383959,Giuliano,Clean quiet greatly connected through public transportation also not far away from the beautiful Golden Gate Park. Had a great stay in one of Alex’s rooms and he’s been extremely nice and welcoming the whole time. A good base to explore the city!
499096,148007997,2017-04-29,118910358,Dee Ann,Ingrid's place is extremely clean and very quiet because it is back from the street. Fast internet firm bed nice hot water and great water pressure  -- 4 things that are important to me. Check in and out went off without a hitch. Ingrid was easy to keep in touch with via text messaging and very friendly as well as helpful. Washer and dryer appeared to be new and worked well. There are lots of great restaurants within walking distance (Ingrid provides a good list) as well as small stores that sell food. If I'm back in the area I'll try to rebook with Ingrid.
9075976,311167344,2018-08-20,7663433,Richard,"We have just had the perfect trip to SF - thanks to Read’s place! Staying in Read’s house was brilliant for many reasons. The house is extremely spacious and comfortable and so well equipped it is truly a home from home. Our family of 4 including our two adult children settled right in and immediately felt we had the ideal base from which to explore SF. The house was spotlessly clean with everything we needed. Pounce the cat was a real added bonus - he’s a very relaxed friendly dude and helped give that homely feel. 

The location is excellent. Outer Sunset is a really quiet safe place to stay in but with loads of local amenities - easily found thanks to Read’s comprehensive house info (and excellent communication). But it is also on several public transport routes directly into downtown SF that are incredibly cheap and efficient. AND... the Ocean! Ocean beach is beautiful.

Finally Read was an outstanding host. Really quick to communicate support and advise and extraordinarily proactive in making sure our stay was perfect. Check-in was smooth the house/local info was clear and detailed and the info to look after Pounce made it very very easy and enjoyable.

I cannot recommend Read’s place highly enough. If we are ever lucky enough to get back to SF we will definitely book Read’s again. Thank you Read.

"
19015884,250959088,2018-04-06,65952822,Erica,My second time staying here such a lovely place. I often travel to SF for business and this is always my first choice! Jennifer and Henry are extremely hospitable nice and such great hosts! I recommend this to any business traveler or a duo traveling to SF!
5272750,411221958,2019-02-11,91586128,민우,3명만있는방에있었어요 ! 미국은 슬리퍼 진짜 필순거같아요 ㅎㅎ 꼭가져가세용 ㅎㅎㅎ 3명방은 ㅁ캐리어 다필수없긴한데 좋아요! 가격도 저렴하고!!! 근데 계단이높아서 캐리어 들기힘들힘들핳핳 헤어드라이기는 카운터에 말하면 빌려줘요 ! 전체적으로 굿굿
1556680,101068166,2016-09-11,56769183,Jon-Michael,We loved our stay David the host was great. We want to visit again!
3333870,86885405,2016-07-17,15181805,John,The location and the facilities are first rate.  I plan to stay again during my next visit to San Francisco.
394575,17614831,2014-08-15,6359658,Deborah,My guest had a great time in this unique and cozy flat. Thanks Mike and Nic!
1336998,64234972,2016-03-01,21128521,Alice,Doug and Richard made us feel very much at home. In our sunny private room there were beautiful Cala lilies from the garden. The bed and linens were incredibly comfortable and the location of the room makes it very private from the rest of the house. It's quite a large room with a nice round table several chairs and plenty of space to spread out. There's a private garden in the back with a gas fireplace and comfy furniture which Doug and Richard encouraged us to use- and we did! Two friendly cats will welcome you again giving you the feeling you are right at home. A pretty dining room is always set up with the makings for fresh coffee and tea fruit granola and yogurt. We will definitely plan to stay again with Doug and Richard. 
31888526,500188566,2019-08-01,56136141,Janaye,Katherine's place is glorious!  I loved every minute staying there.  It was quaint and cozy near a lot of great restaurants and a gym that I love.  It was really quiet and the space is really stylish.  Katherine even left me some treats upon check-in.  I would definitely stay again.
16737908,442909694,2019-04-24,74897248,Jason,If you want to experience the Mission District in SF this is the place to stay. Donna and Doug provided great recommendations their place was stunning and in the heart of the Mission District without being on the strip itself. I was able to walk to the BART every day with no problem so getting around the city was a breeze from their location. Very clean place and a private bathroom make this a definite must stay spot!
31120211,554614861,2019-10-26,201978708,Joanna,Cyn’s place is an awesome value for being right in the city of San Francisco with the added bonus of free and easy street parking. Great safe location near tons of shops restaurants and activities. Her place offered ample space and amenities for our family and was very stylish to boot. Cyn was awesome in communicating with and accommodating us.
2710372,70718575,2016-04-20,5214697,Robin,The apartment was in a perfect location! Close to great shopping and restaurants; all within walking distance. The apartment was spacious had everything you would need for a most comfortable stay. The host Raja was fantastic. He was prompt in answering questions and seeing to our needs and requests. I couldn't have asked for a better more responsive host. We had a car but parking really was not a problem we found parking every night right in front of the apartment. Two gas stations close by. I look forward to going back again and again. 
21161595,567494901,2019-11-22,33505416,Michael,Claudia is a great host. Everything was exactly as listed. She is also very quick to respond to queries. Claudia went the extra mile to make us comfortable during our stay.
29002725,338161142,2018-10-18,219304475,Colleen,Excellent communication exactly what a business person or traveler would need for a short term stay.
6560870,182490674,2017-08-14,129905115,Lauren,Very modern clean & comfortable. We really enjoyed staying there and all of the comforts of home that were provided for us. Other than check in we didn't even see Sage & Babs. It was like staying in a vacation villa!
713877,121260174,2016-12-15,64594912,Tiffany,A real San Franciscan experience. Stacy's place was everything we imagined. Yes there were plenty of stairs to contend with but the views from the rooftop deck and out of the bedroom window were fabulous. Plenty of room for the 6 of us. The only problem was we didn't stay long enough for my 3 boys to each get a turn sleeping 'in the cupboard'. They thought this was fantastic.
15055277,343485161,2018-10-31,178012615,Grayson,super great place to sleep on a budget. If you're not hanging out in your place it's perfect. Used it for business travel and was fantastic.
59344,17641616,2014-08-15,2470792,Jaakko,A great place and location for exploring the best parts of San Francisco. Really nice neighborhood. John was very helpful and for example we could leave our bags safe at his house after the check out so we could explore the city some more before our late evening flight. All in all a great experience.
4678599,201702845,2017-10-08,152920642,Miles,Fantastic property book it if you have the chance!
17371171,554127946,2019-10-25,168158731,Jevon,Great stay as usual!!
15075530,332166935,2018-10-04,211125893,Christine,3 stars
2178509,421145647,2019-03-08,239962867,Tom,Would stay again - great host. Location has easy access to city but great local restaurants as well.
2315086,13239576,2014-05-23,12885381,Sarah,First of all the house was lovely with really comfortable beds. It was clean and tidy and fresh towels were provided for us as well. The house is in a really nice and safe location. It was also close to some really delicious restaurants and the Palace of Fine Arts. Renee and Ron are some of the loveliest people I've ever met and made us all feel very welcome. They have the cutest dog too. Thank you for everything Renee and Ron! We'll definitely stay with you again whenever we go back to San Francisco! 
137546,508976061,2019-08-13,115799958,Arya,Beautiful space and very close to everything you need. Walking distance from coffee food bars BART etc. The perfect cozy home base for a trip to the bay.
