listing_id,id,date,reviewer_id,reviewer_name,comments
17526661,232644514,2018-02-05,165961023,Bruno,"The room is well-kept and clean and the location is really good being very close to a subway station and many shops and restaurants. The hosts are quick to respond to any questions you may have.

The room also has a really good internet connection which was a really pleasant surprise given my previous experiences in hotels (this was my first time using AirBNB) so even if you need to stay indoors for some reason you can still enjoy your stay.

If you want to visit Toronto I highly recommend this room."
18093416,198772057,2017-09-30,141750853,Madjid,Très content de mon séjour chez cette famille. Danilo et sa famille sont très accueillants très gentils. Je recommande !!!
4002741,152290778,2017-05-15,3355615,Daniel,Short but sweet stay. House was clean and nicely decorated. Welcome signs are a nice touch!
1066718,203500243,2017-10-15,11855539,Madison,Emil's place is in a fantastic location in Toronto. We walked to most attractions. Good shopping and restaurants close by.
31646769,532873764,2019-09-20,64795752,Francis,Amazing place. Easy communication and checkin. The house was clean and comfortable and perfect located!
13740019,239906009,2018-03-03,173319628,Sebas,"Staying at Bill's was fantastic. He is a very open warm and talkative guy with interesting points of view on the world.

The room vast very nice with a neat bathroom (with one of those huge waterfall showers) and a bed and desk and couch. The area is really nice only a few minutes away from grocery store Loblaws and Broadview station which will bring you everywhere. 

You will not be bored staying at Bill's believe me on that. And Bill has been really helpful with random stuff like letting me use his washing machine and fixing a parking permit. 

Absolute recommendation!"
14933789,120323354,2016-12-09,90457048,Mariah,Qun was eager to help in whichever way he could . He offered every time we saw him to let him know if there's anything we need . He took an extra step and ordered and printed a parking pass for us so that we wouldn't have any troubles for overnight parking on the street. Overall we were very pleased with our experience . The room was very clean and comfortable. 
18856610,287085139,2018-07-07,65299176,Amal,Great place! Very clean and cozy! Would recommend
10412695,539572418,2019-10-01,53337095,Craig,Can't be the location and patio.
17682560,217524106,2017-12-09,52320305,Valter,Clean.  Perfect for Toronto
13235797,308497781,2018-08-16,44870299,Kay,This was absolutely the best location ever. And any service you need is mere steps away. Really appreciated the immediate communication and personalized care. I will check here first for availability next time I’m in Toronto!
13992933,272447191,2018-06-03,79790999,James,Great place!! Really nice layout. Close by to some great bars and restaurants. Totally felt at home here.
33743028,469373945,2019-06-14,56526170,Lori,.
2455129,44292203,2015-08-25,32189131,Chiara,A condo situated in a very good position just in front on the water. The host is pretty friendly. No issue at all. 
35791291,521150611,2019-08-31,81617539,Quoc Tien,Great stay! The place is as described in the pictures. The view on the city is amazing. The king size bed very comfy. Great Appartement for 4 people or less. The parking is free which is great in downtown Toronto. It's a bit confusing to find the parking spot but the videos helped a lot. Very well located. The hosts are responsive. I recommend this place!
11436936,305042909,2018-08-10,193118917,Julie,"Accueil exceptionnel! Grande disponibilité des hôtes! L'endroit est chaleureux bien équipé facilement accessible et bien situé!

Merci encore! Nous n'hésiterons pas a y retourner si nous repassons par toronto! "
27458995,535113263,2019-09-23,295648993,Jianmin,Great place  for travel to Toronto!
24582855,271905970,2018-06-02,191041519,Robin,It is a prime location for anything downtown! Close to everything . The place was clean and the directions were very easy to understand. 
17748617,513489327,2019-08-19,223524512,Jenny,Great space in a great neighbourhood! Fit our needs exactly !
21275774,220685678,2017-12-23,45341669,Madina,We stayed at Bryce’s place three times during  one trip to Canada so you may see my reviews three times as AirBnB asks to rate your experience each time you book. Having stayed three times during one holiday must speak volumes for how fantastic our experience was!:)   We first arrived as a large family to Toronto during busy pre-Christmas time (Dec. 19-23) . The hosts immediately made us feel like we were home and the check-in was very smooth. There was an ample space for the 5 of us (3 adult kids plus Mom&Dad) the house is cosy well-designed and renovated. The kitchen has everything you need should you decide to cook (although we only ate in once because there were so many fabulous restaurants right next door!)  We loved our stay so much that we asked the hosts if we can come back 5 days after (we were traveling across Canada: TO-Montreal-Ottawa and back to TO). I was so glad the place was available!  Thank you Bryce and Miguel for taking such a good care of us!  Until next time! 
15256925,123752121,2016-12-30,96480653,Maggie,The place is very comfy and convenient. It's better than a hotel if you stay for a long period. Min and AJ are nice hosts. I was locked out two times because of my carelessness and every time they came to help me out immediately.
24396723,257838650,2018-04-27,15573691,Kate,"Maureen's AirBnB is in a perfect location in the city. It's close to the subway but far enough away from any real noise from the city. She's right about the birds but they aren't horribly noisy just nice to wake up to!  The place itself is old but very well-maintakned and charming. The room is large enough and has a desk.  The bed is the shining star.  I had such a magnificent sleep!

Thanks for everything Maureen.  Will definitely book again if I find myself in need in Toronto!"
28669395,420727148,2019-03-07,133951634,Emmanuel,Lits très propres procedure d'arrivée très simple. Logement conforme aux photos. Très bon rapport qualité-prix
19591910,299267569,2018-07-30,23958419,Dougy,The place is as-described and it is a quirky little place with a nice balcony for chilling inside or out. The parking situation is tricky so don't plan on having an easy time with this. Host communication could've been better.
38324047,553579618,2019-10-24,223799962,Marco,was like we expected. everithing was clean and the bed is super comfortable!
2817835,489908595,2019-07-17,177241029,Robert,Nice spot in the heart of Toronto. Easy to get place along with free parking (which isn’t easy to find in Toronto)
18353925,166519943,2017-07-03,16210695,Greg,Freeda was an excellent host. Easy to communicate with and always trying to make the stay better as well as being a very kind person.
9790128,165370795,2017-07-01,1430338,Christoph,The appartment is ideally located next to the Subway and a short walk to Queen West. Lee-Anne is very responsive and happy to accomodate changes in length of our stay!
13769120,533397498,2019-09-21,24738565,Tristan,Karen was a phenomenal host and we would definitely stay here again. The room was clean amenities were great and it was walking distance to everything we needed!
29493659,354873692,2018-12-02,103910182,Jiazhen,Nice place with Tim Hortons nearby. I enjoyed my stay here. They took care of my vehicle which I appreciate a lot!
16000871,140395834,2017-03-29,119495633,Brad Scott,You're going to love this place! 
9549288,102271678,2016-09-17,64368557,Travis,Good location. As soon as we arrived moe left us his apartment as he was leaving to stay overnight elsewhere. It was nice to have the cozy apartment to ourselves. However I did not like that there was a 12 dollar cleaning fee though the place was tidy it certainly wasn't clean. The bedding looked clean but the floors counters kitchen sink (which had dirty dishes giving off a bad smell) bathtub shower curtain bathroom sink and mirror windows were quite dirty. I don't think it was at all fair to have that large cleaning fee for what we received. 
13761209,99196264,2016-09-04,80955646,Elizabeth,The apartment was comfortable and very private and it was luxurious to have two bathrooms.  The location was central and we were able to walk to everything.  Christine's instructions were very clear about how to gain access to the flat.  We would stay there again.
6603272,95380861,2016-08-19,73280535,Jia,Eric and his wife are super nice and friendly. Their house is located in a nice and quiet neighborhood. The room is large and clean with private closet and private bathroom. I think I am the only one staying on the second floor so has a lot of privacy as well. The location is convenient: about 12 minutes walk to the Sheppard and Yonge interaction. It is also close to the  401 highway so you can get right onto it but it is also far enough from the highway so you never hear any noise. 
32527102,531059470,2019-09-16,20993032,Montserrat,Best place to stay if you want to be near everything in Toronto. Great neighborhood very clean and accurate. Our trip was way better than expected!
18754104,170432687,2017-07-15,58235284,Salima,Lynn was a wonferful host. There were no issues with check-in and we were welcomed with a smile. The location was perfect for our weekend in Toronto!
20879798,210869903,2017-11-11,157979983,Jean-Michel,The room was very clean and confortable! Thank you to Sarah!
4223559,23392604,2014-11-30,23532371,Stanley,"Pros: The apartment is situated right in the center of downtown. The apartment was clean and so was the building and the downstairs lobby. Limited Parking was available on first come basis. The hostess was very polite and friendly.

CONS: The apartment is situated right in the center of downtown and because it's only on the third floor there is a great deal noise from traffic and construction. The night life is steps away so it's not uncommon to hear club goers at 3am shouting and screening on the street below.
The apartment was a lot smaller than it appeared in posted photographs.

Overall I recommend this place for any couple. "
127380,101662452,2016-09-14,24801333,Marian,Peggy is a gracious host and I found her home comfortable and charming.  She was knowledgeable in responding to all of my questions and very helpful with advice about getting into the city from the airport and using public transportation and Uber during my trip.  I enjoyed chatting with her and appreciated her hospitality in providing coffee and bagels in the morning!  
20014996,327896491,2018-09-24,103659217,Yvette,Goran’s place was perfect for our quick stay! Extremely clean perfect location comfortable bed and easy check in process.
31619620,534999453,2019-09-23,99230130,Onkar,Beautiful place good location
31203044,457255016,2019-05-23,245505944,Brian,Would highly recommend . Excellent host . Even let me pick up something i forgot. Would stay again.
17775203,355994110,2018-12-06,30647011,Chris,"Very clean and comfortable accomadations 
Excellent location close to many Toronto attractions and easy access to highway"
7051337,205767870,2017-10-22,85973683,Anthony,Excellent place and even better host.
7131751,68612507,2016-04-05,26584832,Jessica,The apartment was great! Great location close to the places that my friends and I wanted to go to. The space was just what we needed. We didn't get to meet Vincent but he was always available through the app or email.
18858392,284947263,2018-07-02,1478249,Simon,Schönes Zimmer in einem sehr sauberen Apartment. Die Kommunikation mit Beth hat gut funktioniert. Lage etwas außerhalb der Innenstadt aber dafür gutes Preis-Leistungsverhältnis
35579542,492799074,2019-07-21,125702756,Omar,Jesse was an amazing host. She went above and beyond to make sure that we enjoyed our stay. Thank you for everything Jesse!
18995544,423916368,2019-03-15,205376862,Makail,Read past reviews
7770469,126390631,2017-01-11,50640863,Michelle,Great hosts and great place would definitely stay again and recommend!!
1459100,258782745,2018-04-29,59089029,Linda,We had a great week at Tran's. Check in was super easy. The location is perfect my husband attended a meeting at the convention centre it was just a short walk away. Great restaurants and shopping nearby.  The apartment is clean the beds are really comfortable and the sitting area is roomy and well furnished. We would definitively stay again.
17158410,357070867,2018-12-09,59983792,Roseanne,We loved our stay at Christina’s place. It’s very convenient and accessible. It only took us roughly 10-15 mins to walk to the CN tower with a double stroller.  Smooth check in and check out. I will recommend her place to anyone looking to stay near CN Tower or Rogers Center.
24749302,530902003,2019-09-16,287983464,Nikki,Jay’s place is very clean and inviting. It’s a modernized condo with everything you would need for your stay. He’s very prompt with his responses and very pleasant. And the condo is in a really good area in Toronto. I would definitely stay there again!
19661810,308496054,2018-08-16,192111997,George,Such a great place to stay. Sandra was lovely replied to messages so quickly and stayed up to meet us from a very late flight. Brilliant flat with all the comforts you could need (full kitchen big tv coffee maker microwave etc). Perfect for our family of 4 (3 yr old and a baby). Sandra helped us lots with local tips and is great to chat to. Apartment is in a fantastic location with a very nice area of shops cafes and restaurants to the north and a metro station close to the south. Highly recommend and hope to visit again. 
21753822,246061394,2018-03-24,23196038,SuJung,Great location and fantastic view of CN tower. Nik was very prompt to response and flexible. The place was spotless and had everything we needed. Definitely want to come back again!
20826348,554102341,2019-10-25,293212299,Charlie,Everything was as discribed in the description we had a wonderful time. Indra was very reactive to our questions and full of attentions. The appartement was very clean and we had everything we needed.
6834011,86705475,2016-07-17,69580803,Kyle,Johnathan and Hanan were awesome hosts. Their place was very clean and very homey.  They always had suggestions on places to explorer in the city they were very helpful.  The location was close to everything you need .Overall amazing experience and would most definitely recommend Johnathan and Hanan..... great hosts.
16204975,196257607,2017-09-22,39689172,Fabien,Le logement de Daniela est impeccable et au calme dans un quartier de Toronto. Les petites attentions sont gentilles et il y a tout le confort dans le logement
19308887,564340281,2019-11-15,236792069,Carl,really nice place and and very clean
13879930,112593545,2016-11-06,35432871,Noime,My stay at Matt's was incredible. His place was very clean and tidy. Location was easy to find and is close to a lot of stores. There were snacks provided (sorry almost ate all of them lol) which was a plus. As for the host all I could say is Matt is an incredible host. He was very patient with me especially when I had a lot of trouble accessing the August app. Responded to my messages without me having to wait too long. I'm very satisfied with my stay at his place and for sure will recommend it to my friends 
9214758,524732657,2019-09-06,5528455,James,Great host great accommodation.
25103773,352594422,2018-11-25,68103992,Gali,"First the elevators don't work properly. 
The owner said it's the first time that ever happened but the Tennants are saying it's been going on for two years!
That's a very big deal for a 28th floor apartment.
Kiran did not agree to compensate me for it. 

The apartment is very clean well located with a wonderful view and payed parking in the area. 

Overall: disappointing experience in a nice apartment."
19839950,560082529,2019-11-05,160427419,Adriana,"Fiquei hospedada com meu marido por 04 noites no apartamento e considerando a experiência em outros Airbnb achamos que alguns detalhes precisam ser melhorados como por exemplo:
- a falta de uma mesinha para fazer as refeições. Tivemos que utilizar a mesa de centro da sala o que não é muito confortável.
- não é disponibilizado pano de prato na cozinha. somente um papel toalha o que não achamos prático.
- as gavetas da cozinha estavam muito bagunçadas parecendo que os talheres estão sujos ou velhos tudo misturado.
- a iluminação do apartamento não é muito boa especialmente na bancada da cozinha e no quarto.
- As toalhas de banho poderiam ser de melhor qualidade.
- o chuveiro fica saindo  jatos de água fria as vezes.
- Existiam travesseiros extras mas estes estavam sem fronhas.
- Não entendemos o café da manhã que estaria disponível. A foto do airbnb mostrou uma salada de frutas que não estava disponível. O pão que tinha era apenas cerca de 4 fatias que pareciam ter sobrado de outro hóspede ...
- Acho que um pouco em função do tipo de construção do prédio dava pra escutar muito barulho do apartamento de cima.

Ou seja achamos que faltou um pouco mais de capricho em alguns detalhes.  Decepcionou um pouco.  

No entanto gostamos muito da atenção do Am em solucionar nossas dúvidas prontamente. Sempre responde rapidamente as mensagens. A localização do apartamento bem próximo ao metrô também é muito bom!"
18049018,324725777,2018-09-17,47279685,Graham,Perfect location for cafes restaurants and bars! Jose was very helpful in sorting parking and check in was super easy and convenient! Beds were not the most comfortable but was not an issue for a few nights stay! Would most defiantly recommend!
37566367,551906914,2019-10-20,264354640,Jaime,Beautiful and amazing hosts
7076178,299755365,2018-07-31,84585429,Melissa,Great place to stay. We loved the artistic touches and the location. We had three generations staying together and Jeanie went out of her way to make my 80-year old Dad comfortable. We hope to come back again.
30124380,401037666,2019-01-13,42141305,Muveno,Gary is really chill his place is nice and with great location.
21584038,420399234,2019-03-06,32017547,Greg,My stay was great. The room was exactly as the picture shows so it was what I expected. I would describe it as a clean friendly secure building and the area is quite. I felt safe in the neighbourhood and i was able to get around quickly to downtown.( 20 minutes rush hour). The bed was very comfortable. I got a very goodnight sleep each evening. Scott was great. He communicated well with me during my travels. He was sincerely hospitable. I will definitely stay there again.
2592785,295511910,2018-07-23,29314351,Danjush,Beautiful brown-stone house in a great neighborhood close to many bars cafés and restaurants and - most importantly - a perfectly organized super nice host. Thank you Christine!
36718254,515843497,2019-08-23,130650095,Cheselle,Julia Jeffrey and family are fantastic hosts. This was a great location for me due to where my office was located. The hosts are very attentive courteous and accommodating. I highly recommend this stay. We got the downstairs bedroom and was very pleased with the space and access to use the kitchen. Thank you guys formaking our stay comfortable and welcoming!!
35640709,540021016,2019-10-02,203577902,Rawa,Gracious host!
31987867,514720273,2019-08-21,30875787,Jaimal,Great stay. Perfect location. Beautiful apartment.
14894367,334218714,2018-10-08,177311914,Catherine,Nous avons passé un magnifique séjour dans l'appartement de krista ! Chaleureux et très bien situé tout ce dont nous avions besoin nous était accessible à proximité.
32667184,511635298,2019-08-17,43541527,Jeff,5 Star location! We spent three days in Toronto and once we parked the rental car we never drove it again until we left. So much to do within walking distance of the condo made the trip so simple and enjoyable. Amazing views from the balcony! Five people in our party and the condo had plenty of room to accommodate us.
7325644,269012773,2018-05-26,128321216,Justine,Great place to stay if you wanna explore more then just downtown toronto!
6570486,290474230,2018-07-14,1167757,Sijia,Our family had a great stay in Kim’s house. It’s perfectly located on a quiet street just one block north of Queen street which is full of shops restaurants and bars. The house was super clean large and bright with absolutely everything we needed. The back patio is a dream in the summer! Kim was also very warm and easy to communicate with.
20590984,415008533,2019-02-21,102636900,Risako,"This room is so clean and very nice location! I really recommend!!!
But if you want to leave your luggage you should ask them ASAP.
If you can't have any good solutions you can store Pantages Hotel where is located next to the tower of the room! It takes $10 per bag!"
17349422,291282610,2018-07-15,172358392,Robin,Great host. Super clean.
17925328,168915582,2017-07-10,15445830,Samuel,Stayed 3 nights to catch a few baseball games. Great location stunning view indeed. The location is great and very central to everything. Def a nice place to stay and enjoy Toronto! 
10681478,158623789,2017-06-07,23533185,Alexandre,Awesome stay !
7025918,489896868,2019-07-17,15189050,Joseba,Our stay in Toronto couldn’t be better!
19823921,359266194,2018-12-16,30703038,Ciarán,Sheryl’s place was absolutely incredible. It is a haven of tranquility and truly a home away from home. The room was clean quiet and had an amazing bed. The bathroom was sparkling clean and had piping hot showers. Sheryl was a really attentive host and we had great chats about books and her best tips for places to eat and drink in Toronto. I felt incredibly well taken care of. Highly recommended if I ever return I will be back for sure. Thanks Sheryl!
23829974,446525865,2019-05-01,226091803,Sungeun,The address was not accurate when I booked the accommodation. (There was no street number) The host was not able to speak english and they didn't answer the email when I sent them. So I had to call them to figure out the exact address when I arrived near there. The room was ok but the washroom was dirty. Lots of hair dust and unknown blackish things were all over the sink and floor.  The location was good.
2272479,181926765,2017-08-13,137574237,Dave,Vanessa's home was exactly what she advertised. It was comfortable relaxed and fully equipped. Location close to many services and restaurants. Safe and quiet neighbourhood. Close to public transportation. Cosy private backyard. A truly character home that has been uniquely decorated and inviting. We would stay there again without hesitation.
20904663,234430523,2018-02-12,82912814,Jeff,This is a very beautiful home. What you see is what you get plus more. I would definitely come back to this place! The communication from the host made access to this place fairly easy. The large windows in every bedroom gives you a spectacular view of the city.
34500100,528168936,2019-09-12,258570558,Charlotte,A nice little hotel room
6743356,124714076,2017-01-02,107802300,Endrit,We booked the apartment for one night however it was enough to experience the hospitality that Nancy had for us. The apartment was amazing and had a great view. Overall it was a great experience. 
5001297,359938037,2018-12-18,230825555,Marc,This place is amazing. It was everything we wanted it to be when we booked it.. right in the thick of downtown Toronto very stylish and accessible. Sam was wonderful with communicating quickly and with helpful tips. Would recommend to anyone looking for a great price on a premium downtown location.
19552509,241069440,2018-03-07,174925453,Graham,Good price for quality.
23522408,282137936,2018-06-26,25729690,Rustam,The host is friendly and helpful great neighborhood a bit noisy in the morning though. I guess it's 20-30 min to the city center. As for the place itself I liked the appartement for its spacious rooms and the view from the window and for the balcony.
27783522,417543247,2019-02-27,191314725,Kobby,The place is very clean and cozy. It is warm and inviting and I was absolutely blown away by the quality of the place. Roger had everything you would need and some extras in case you forgot your own things like body wash toothpaste and mouthwash to name a few. It was very much like a hotel stay. I definitely recommend this place.
17905708,294803909,2018-07-22,76841516,Allison,Ultimately this place is exactly what it is advertised to be. We chose it as a budget friendly option rather than staying in the downtown core and we were happy with our stay. It’s a quaint cozy little place that has everything you need including some extra snacks and toiletries and is very close to the grocery store which was great.   It was a little farther to the train station than we anticipated ( (Hidden by Airbnb) maps gives it a 19 minute walk time) which isn’t a big deal but give yourself extra time if trying to catch a specific train. It was an easy Uber ride to the downtown core. 
18462898,154961034,2017-05-26,79151766,Daniel,The host canceled this reservation 28 days before arrival. This is an automated posting.
16884840,336583313,2018-10-14,165971925,Christine,"Check in was easy ! Renata greeted us at the condo and gave us our keys. Every thing we needed was there for us. Grocery and LCBO across the street. Scotiabank Arena is right around the corner. 
The view from the unit is amazing.
Don’t hesitate to book this condo !!"
4709371,31473105,2015-05-05,2600773,Angelo,Julie was an awesome host she went the extra mile to make sure our stay was great. The apartment matched the description and photos and I definitely recommend staying there if you are visiting Toronto.
15701100,346444402,2018-11-08,48607116,Prenesan,Great apartment in a great location.
18199503,282147786,2018-06-26,90530195,Erick,"Victoria's place is everything that you read about. Her place is clean nice the area is SSSSOOO nice & quiet & it is very easy to check in. Victoria checked in to make sure I was cool (I was very appreciative of her for that). So if you need a place A NICE place to stay in Toronto (VICTORIA'S PLACE IS FOR YOU)

Thank you again Victoria for you A1 Hospitality!!!"
573892,551653703,2019-10-20,125612290,Ana,amazing place best location great host !
26136453,471997047,2019-06-18,7028728,Jonathan,Excellent value accessible location easy check-in/out quick communication. Thank you.
33375198,562917280,2019-11-11,31677231,William,Great communication clean apartment in a secure building with parking.  Good location.  Recommended!
15590063,348879889,2018-11-15,54300252,Ceci,Clean and tidy nice view and good location
23779042,321552371,2018-09-10,86114902,Teresa,Awesome space and great host. Clean and very comfortable with a spectacular view.
23305751,283763038,2018-06-30,42330370,Ann,Very nice and enjoyable place!
17979234,291191454,2018-07-15,117389867,Henry,Place was very clean and looked just like the pictures. Also the place is in a great location - would recommend!
6304719,82821543,2016-06-29,30816189,Andrew,Bobby was a great host during our stay in Toronto. Quick to respond to my questions. The space was very nice and clean. Location was great. Many places within walking distance. Very convenient. Would definitely stay again. 
24965151,270861981,2018-05-30,81985008,Shadi,Very nice condo and view. Super clean and a lot to do in the building. Appreciate the stay!
17822605,319508975,2018-09-06,43621021,Brock,Great place to stay for a couple of nights answers any questions very fast!
5030730,75621746,2016-05-22,4093044,Yorgos,"The apartment is very nice clean and spacious. The kitchen had all amenities we could need and we really enjoyed breakfast under the sun in the patio.
The location is very central  (just a 20min walk to King station) with many bar and restaurant options nearby. 
Communication with Radu was fast and efficient.
I would definitely recommend this apartment during a visit in Toronto."
22065100,434123355,2019-04-07,2590414,Carrie Lou,Check in was easy and Mirella was very communicative and accommodating. Mirella's place had an amazing view. The bed was super comfortable! The pool/sauna was closed for renovations while I was there so maybe ask if it is open if you are interested in those accommodations.
16392987,171766010,2017-07-18,131857992,Chris,Jesse is an expert communicator and was very welcoming to us. He also offered sound advice on things to see and do while checking in daily via text/email to see if we needed anything. The Fee Place property was the perfect place for our family of six to experience a slice of local life as a Toronto (Website hidden by Airbnb) authentic experience in a world turning more and more corporate everyday.  The location was perfect as many interesting places could be attained on foot or via short distance to public transportation. We chose to drive our own minivan into center city Toronto and also to Lake Ontario beach destinations north of the city and this was a great home base with Queen Street right out the front door so to speak. I'm sure we were not the normal visitors to the property as we have four boys between 10-16. It was cozy as my two younger sons doubled up in one bed but we all slept perfectly and truly felt safe and at home at this property. We would certainly stay here again if given the chance thanks so much Jesse!
27980430,412405584,2019-02-15,129021698,Sean,the decor of the room was great and overall the stay was very accommodating
29282980,366452028,2019-01-02,163392846,雨阳,wonderful place to live
28201189,454588785,2019-05-18,200912048,Jacob,Easy to find very welcoming host with a super cute dog comfortable bed and clean house great value for the price and location.
20801977,417841541,2019-02-28,76025224,Randy,Another great stay with Gregory
4069551,176219898,2017-07-30,141410863,Oliver,Shereen was a great host.  No issues good communication.  
3307887,141300951,2017-04-02,82955205,Henson,Damian is a amazing host and his place is as beautiful as the pictures depict. The neighborhood is right off of Queen street which has more than every thing a person travelling to Toronto would like to see. Highly recommend choosing a place by Damian as he is easy to communicate with and a pleasure to do work with!
29395502,410069302,2019-02-09,120569318,Kate,This place was perfect for what we needed.  The kitchen was stocked with everything you could need and then some (rare in Airbnbs I find).  The beds were comfy and everything was clean.  Access to laundry was a real bonus for our family with young kids.  The hosts were also immediately available whenever we needed help with anything.  I would highly recommend this place.
20284734,431736332,2019-04-01,199512089,Andrew,Great apartment and room easy to get to downtown Toronto the airport and other areas of the city.  Leo & Ryan were friendly and welcoming and on hand to help out if needed.
22888342,347518186,2018-11-11,31757424,Sarah,This is a lovely and convenient space. The suite is so well-designed and laid out with a very exceptional shower! Of course as with all basement suites there is not much natural light but probably you will only be there at night anyway like we were! You are steps away from a great neighbourhood and it is also a very easy 15 min walk to the fast and cheap UP train to the airport. The hosts are very helpful and responsive and we really enjoyed our stay at this safe stylish and affordable suite!
20789400,566763230,2019-11-20,63820024,Jacqueline,Great location! Easy check-in and quick communication. The building has good security and besides the usual Toronto construction and street noise the condo was quiet. The condo was fairly clean. Hosts were responsive and listened to feedback for my second stay!
17702093,219909244,2017-12-19,35322461,Nadir,Convenient painless place to stay at with all the amenities and peace and privacy close to a busy area of town. Perfect for a stay a little off the beaten path.
26127663,331047114,2018-10-01,22500403,Lisa,Great location great pool and Carole makes sure to communicate with you.
26958048,428032128,2019-03-24,247036743,Maria,Gorgeous space especially in the morning Ellen had super quick responses and was very flexible with the check in as we were running late!
33427368,479869381,2019-07-01,144234215,Michelle,Beautiful place wonderful host.
11322792,227356695,2018-01-14,158486322,Rivka,Amazingly spacious well decorated and central place to stay I would highly recommend this spot to anyone visiting Toronto who wants to experience the city from a beautiful vantage point
21713433,248440904,2018-03-31,11266474,Sean,Great location to everything would stay again for sure!
18668188,168483597,2017-07-09,3885182,Isabel,"Elizabeth a été super disponible pour nous même si elle n'était pas présente. 

Superbe endroit prêt de tout facile d'accès. 

Bel appart moderne bien équipé et très propre. 

Lit très confortable !

Je recommande et j'y retournerai 

Merci Elizabeth ! "
1826053,271167953,2018-05-31,178767829,Theresa,Cyn was really helpful spontanious and open. Even if the communication with me was sometimes not that easy she always found a way to figure out. The room and the flat was beautiful in a nice vintage stil that especally young people like. Also really central to shops caffees restaurants and busses. She was always into changing deatails to make everything more comftable. I really enjoyed the stay and would recomand to everyone else.
15970302,406662016,2019-01-30,16248665,William,The apartment is beautiful exactly as pictured and described. The place is cosy and super comfortable with helpful touches such as fast wifi luggage rack coffee machine etc. The location is perfect everything you need is within a block or two and downtown and the airport are easily accessible. Friendly hosts. Recommended!
7324823,449368604,2019-05-06,239614653,Ty,Shannon's space is very clean and inviting. Didn't stay long but the location was very impressive. Parking is tough to find on the street though only one side can be parked on as well has very busy. Has nothing to do with Shannon just something to keep in mind.
16548328,469919224,2019-06-15,25112367,Ash,Ben's place was better than what we'd hoped for. The unit is bright and spacious and the rooftop terrace makes it a real gem in the Kensington Market area. There is a Green P lot for overnight parking about a 5 minute walk away. We didn't need the car for much as there was enough to do - restaurants cafes lots of little shops - in the vicinity. Clean and comfy. We really enjoyed our girls getaway in Toronto. Ben was easy to communicate with organized and sent very clear instructions. We would not hesitate to re-book.
22880077,238367563,2018-02-25,170278935,Nathan,Amanda was a great host. She responding quickly to my questions and concerns. The place was amazing and it felt very homey. I loved all of the little details she put into decorating the place. The location was nice and it was just a short street car ride from downtown Toronto which was extremely convenient. The only negative thing that I have to say about my stay here was the parking. It was extremely hard to find parking spots close to the area and I actually end up with 2 parking tickets because of it. I will definitely be coming back!
13634984,135600827,2017-03-05,10877719,Quyen,If you're looking for a central spot in Toronto this is a great value! Clean spacious and conveniently located condo. Highly recommended.
29388347,507359734,2019-08-11,60767162,Daniel,Amazing location. Nice and stylish space. Only reason for the deduction of a star was because there was no shampoo which I would expect as a basic amenity.
31212198,365588858,2019-01-01,168052184,Shaneeka,I loved how this place was prepared clean it’s a comfortable home to be in really enjoyed it
26108723,369147641,2019-01-09,215426028,Amr,Salim is so friendly guy ..and his house is very neat and (Website hidden by Airbnb) met my expectations.i highly recommend this place for everyone
33587868,466695600,2019-06-09,229259462,Jessica,Clean and quite. It is close to downtown without the hustle and bustle. I would stay again.
15537875,150875585,2017-05-09,125562813,Jacob,Really nice spot in Toronto close to many vegan restaurants. Hosts were easily reached and there was a lot of privacy. Some downsides were that we were given two towels for a party of two for a whole week. The bed could've used more pillows and I was not a fan of the down-stuffed comforter... Not very comforting to sleep with the feathers of dead birds. Other than that it's a really good spot. 
22085668,524736311,2019-09-06,23586882,Emily,Adorable little spot close to downtown. Very clean!
32319962,501446309,2019-08-03,163096290,Jaime,Paola was very warm and kind. The Uber driver had a hard time finding the location and Paola was able to direct us over the phone. Very cozy and clean space.
9651151,210108410,2017-11-07,154243817,Helene,Highly recommended.
9797332,456005722,2019-05-20,28251325,Jonathan,We stayed at Kfir and Devin's place with our two young children and had a great time in this amazing neighborhood! Would recommend it for sure!
23880006,306346272,2018-08-12,102903648,Jocelyn,The place was nice and cozy and close to restaurants and stores 
18221674,166810452,2017-07-04,4568952,Matthieu,"Lovely house in a lovely neighborhood!!!
Perfect stay I definitely recommend."
7382746,515232379,2019-08-22,129217228,Marco,"We stayed in the private room for six nights and enjoyed staying there. The place is only 15 minutes walk away from the CN Tower and around 7 minutes to the waterfront. The rooms were clean and it was wonderful to step on the balcony of the shared living room in the morning to enjoy a relaxed cup of tea while having a great view from the 11th floor. Amy who mostly communicated with us as well as Kat were a great help with all questions raised and communicatioan was always on time and very nice and polite. We also used the quite practical parking lot under the building which was offered to a comparable price to the public parking lots close to the building. 

All in all we would come again and like to say ""Thank you very much Amy and Kat!"""
11960053,148877650,2017-05-01,87605275,Steven,Vlad's space was a bit smaller than expected but an amazing place nonetheless. Easy check-in beautiful bathroom great view modern space but no affordable parking near by. 
21809863,270081882,2018-05-28,186187310,Hubret,Appartement bien placé et proche des commodités. Qualité / prix corrects.
